city,state_id,state_name
Camp Dennison,OH,Ohio
Chewsville,MD,Maryland
Ballou,OK,Oklahoma
Kulm,ND,North Dakota
Varnado,LA,Louisiana
Toone,TN,Tennessee
West Union,SC,South Carolina
Buffalo,KY,Kentucky
Blandburg,PA,Pennsylvania
Tierra Grande,TX,Texas
Manlius,IL,Illinois
Templeton,IA,Iowa
Cleo Springs,OK,Oklahoma
Orr,MN,Minnesota
Fisk,MO,Missouri
Lancaster,MN,Minnesota
Cane Beds,AZ,Arizona
Lueders,TX,Texas
Altenburg,MO,Missouri
San Mar,MD,Maryland
Felts Mills,NY,New York
Windsor Place,MO,Missouri
Cotton City,NM,New Mexico
New Richmond,IN,Indiana
Maribel,WI,Wisconsin
Hyden,KY,Kentucky
Grenora,ND,North Dakota
Keysville,GA,Georgia
Kingston,MO,Missouri
Snoqualmie Pass,WA,Washington
Lehigh,OK,Oklahoma
Scipio,UT,Utah
Shipman,VA,Virginia
Arthur,ND,North Dakota
Williamsville,MO,Missouri
Branchdale,PA,Pennsylvania
Sunburst,MT,Montana
Dinosaur,CO,Colorado
Quinby,VA,Virginia
Honor,MI,Michigan
Tunnelhill,PA,Pennsylvania
Donalds,SC,South Carolina
Mount Summit,IN,Indiana
Montgomery,MI,Michigan
White Stone,VA,Virginia
McVeytown,PA,Pennsylvania
Alexandria,PA,Pennsylvania
Saltillo,PA,Pennsylvania
West Waynesburg,PA,Pennsylvania
Cubero,NM,New Mexico
Chase Crossing,VA,Virginia
West Liberty,PA,Pennsylvania
Liberty,TN,Tennessee
Unity,WI,Wisconsin
Delphos,KS,Kansas
Palisade,NE,Nebraska
Clayton,MI,Michigan
Polk,OH,Ohio
Weston,NE,Nebraska
Ruffin,NC,North Carolina
Nanticoke,MD,Maryland
Eubank,KY,Kentucky
Cedar Valley,OK,Oklahoma
Reserve,WI,Wisconsin
Pine Lakes Addition,SD,South Dakota
Indiahoma,OK,Oklahoma
Koosharem,UT,Utah
Glenview Hills,KY,Kentucky
Dellroy,OH,Ohio
Sand Hill,OK,Oklahoma
Bascom,OH,Ohio
Pleasant Valley,TX,Texas
Bowersville,OH,Ohio
New Marshfield,OH,Ohio
Frystown,PA,Pennsylvania
Colt,AR,Arkansas
Bloomingdale,IN,Indiana
Starr School,MT,Montana
Epes,AL,Alabama
Hope,KS,Kansas
Raleigh,IL,Illinois
Roberts,IL,Illinois
Grey Eagle,MN,Minnesota
Ridgeway,OH,Ohio
Arpelar,OK,Oklahoma
Meadow,UT,Utah
West Burke,VT,Vermont
Dupont,IN,Indiana
Millfield,OH,Ohio
Midway,OH,Ohio
Nebo,IL,Illinois
Portage Des Sioux,MO,Missouri
Rockford Bay,ID,Idaho
Ione,OR,Oregon
Akron,AL,Alabama
Lee,FL,Florida
Benton,CA,California
Millbrook,IL,Illinois
Sunshine,NM,New Mexico
Moro,OR,Oregon
Salt Lick,KY,Kentucky
Morgan Farm,TX,Texas
Hester,LA,Louisiana
Virgil,IL,Illinois
Bellewood,KY,Kentucky
Twain,CA,California
Little Eagle,SD,South Dakota
Fulton,IN,Indiana
Lee,IL,Illinois
Evening Shade,OK,Oklahoma
Dennard,AR,Arkansas
Moshannon,PA,Pennsylvania
Avon,UT,Utah
Chauncey,GA,Georgia
Oso,WA,Washington
Cherry Fork,OH,Ohio
Beaverville,IL,Illinois
Sawyer,ND,North Dakota
Brownsboro Village,KY,Kentucky
Kunkle,OH,Ohio
Johnson,NE,Nebraska
Shoal Creek Drive,MO,Missouri
Nett Lake,MN,Minnesota
Mecca,IN,Indiana
Wakita,OK,Oklahoma
McLemoresville,TN,Tennessee
Adak,AK,Alaska
Minocqua,WI,Wisconsin
Langford,SD,South Dakota
Arboles,CO,Colorado
Inchelium,WA,Washington
Wilmont,MN,Minnesota
Ivanhoe,NC,North Carolina
Blue Diamond,NV,Nevada
Grampian,PA,Pennsylvania
Industry,TX,Texas
Eakly,OK,Oklahoma
Havana,TX,Texas
Gaastra,MI,Michigan
Skamokawa Valley,WA,Washington
Lowell,WI,Wisconsin
Garden Prairie,IL,Illinois
Beulah,MS,Mississippi
Kennard,TX,Texas
Seymour,IL,Illinois
Leasburg,MO,Missouri
Berrydale,FL,Florida
La Jara,NM,New Mexico
Spelter,WV,West Virginia
Gordon,AL,Alabama
Hannibal,OH,Ohio
Stratton,NE,Nebraska
St. Marks,FL,Florida
Lake,MS,Mississippi
Beech Mountain,NC,North Carolina
Dyer,NV,Nevada
Beauregard,MS,Mississippi
Hiltonia,GA,Georgia
Gridley,KS,Kansas
Fiddletown,CA,California
Beaux Arts Village,WA,Washington
New Munich,MN,Minnesota
Parkdale,OR,Oregon
Luther,MI,Michigan
Waldo,OH,Ohio
Wyandotte,OK,Oklahoma
Harpers Ferry,IA,Iowa
Proctorsville,VT,Vermont
West Pocomoke,MD,Maryland
Diggins,MO,Missouri
Moline,KS,Kansas
Sagaponack,NY,New York
Riverland,MN,Minnesota
Texhoma,TX,Texas
Mize,MS,Mississippi
Central,AZ,Arizona
Armington,IL,Illinois
Goodrich,TX,Texas
Lyman,NE,Nebraska
Jaconita,NM,New Mexico
Midland,AR,Arkansas
Chilhowee,MO,Missouri
Meeteetse,WY,Wyoming
Morganton,GA,Georgia
Greasy,OK,Oklahoma
Oslo,MN,Minnesota
Coffeeville,AL,Alabama
Laclede,MO,Missouri
Bison,SD,South Dakota
Rosemont,MD,Maryland
Spring Grove,IN,Indiana
Ethan,SD,South Dakota
McVille,ND,North Dakota
Aristes,PA,Pennsylvania
Unadilla,NE,Nebraska
Bucyrus,KS,Kansas
Hanaford,IL,Illinois
Troxelville,PA,Pennsylvania
West Union,IL,Illinois
Copperhill,TN,Tennessee
Amazonia,MO,Missouri
Helenville,WI,Wisconsin
Bluejacket,OK,Oklahoma
Deer Creek,MN,Minnesota
Gloster,LA,Louisiana
Sanctuary,TX,Texas
Thebes,IL,Illinois
Sheldahl,IA,Iowa
Casnovia,MI,Michigan
Skyland,NV,Nevada
Arcola,MS,Mississippi
Lawn,TX,Texas
Kino Springs,AZ,Arizona
Williams,IA,Iowa
Coahoma,MS,Mississippi
Georgetown,LA,Louisiana
Lazy Y U,AZ,Arizona
Kingston,WI,Wisconsin
Cambridge,ID,Idaho
Dozier,AL,Alabama
Sterling,UT,Utah
Fort Supply,OK,Oklahoma
Creekside,KY,Kentucky
Inglewood,NE,Nebraska
Pineland,FL,Florida
Francis,OK,Oklahoma
Bayside,TX,Texas
Tonalea,AZ,Arizona
Clarks Hill,SC,South Carolina
Buxton,ND,North Dakota
East Liberty,OH,Ohio
Pulpotio Bareas,NM,New Mexico
Fort Atkinson,IA,Iowa
McCallsburg,IA,Iowa
Brandon,IA,Iowa
Cottontown,TN,Tennessee
Bronson,IA,Iowa
Imbler,OR,Oregon
Leeds,NY,New York
Catherine,CO,Colorado
Ralston,OK,Oklahoma
Rosa,AL,Alabama
Spangle,WA,Washington
Ranshaw,PA,Pennsylvania
Panama,IL,Illinois
Shickley,NE,Nebraska
Garretts Mill,MD,Maryland
Dutton,MT,Montana
Brockton,MT,Montana
Panorama Park,IA,Iowa
Mill Creek,OK,Oklahoma
Clifford,MI,Michigan
Rowe,NM,New Mexico
Blue Springs,NE,Nebraska
Stoystown,PA,Pennsylvania
LaCrosse,WA,Washington
Junction City,MO,Missouri
Las Palomas,NM,New Mexico
Milburn,OK,Oklahoma
Glen Aubrey,NY,New York
Altamahaw,NC,North Carolina
Tuluksak,AK,Alaska
Schellsburg,PA,Pennsylvania
Uriah,AL,Alabama
Elliott,IA,Iowa
Plainville,GA,Georgia
Delta,IA,Iowa
Searchlight,NV,Nevada
Hico,WV,West Virginia
Humbird,WI,Wisconsin
Urie,WY,Wyoming
Augusta,MT,Montana
Turtle Lake,MT,Montana
Downsville,MD,Maryland
Kellnersville,WI,Wisconsin
Tesuque Pueblo,NM,New Mexico
Mill Creek,PA,Pennsylvania
Vernon,IN,Indiana
Marshall,IN,Indiana
Harrisonburg,LA,Louisiana
De Tour Village,MI,Michigan
Etowah,AR,Arkansas
Hoytville,OH,Ohio
Staatsburg,NY,New York
Kidder,MO,Missouri
Holloway,OH,Ohio
Coupland,TX,Texas
Hobgood,NC,North Carolina
Menifee,AR,Arkansas
Yorktown,VA,Virginia
Nightmute,AK,Alaska
Osage,MN,Minnesota
Garden City,MN,Minnesota
Diagonal,IA,Iowa
Cromberg,CA,California
Fargo,GA,Georgia
Wabeno,WI,Wisconsin
Betterton,MD,Maryland
Steamboat,AZ,Arizona
Blooming Valley,PA,Pennsylvania
Burdett,NY,New York
Kinta,OK,Oklahoma
Makemie Park,VA,Virginia
McGrath,AK,Alaska
Ivor,VA,Virginia
Marty,SD,South Dakota
Fayetteville,OH,Ohio
Kistler,PA,Pennsylvania
Bainville,MT,Montana
Glidden,WI,Wisconsin
Granjeno,TX,Texas
Packwood,WA,Washington
Uniondale,IN,Indiana
Chunky,MS,Mississippi
Newburg,WV,West Virginia
Cheyney University,PA,Pennsylvania
Dublin,NC,North Carolina
Top-of-the-World,AZ,Arizona
Eek,AK,Alaska
McConnells,SC,South Carolina
Millerton,OK,Oklahoma
Pittman,FL,Florida
Vadito,NM,New Mexico
Rossmore,WV,West Virginia
Newtok,AK,Alaska
Arkansas City,AR,Arkansas
Arnold City,PA,Pennsylvania
Floyd,IA,Iowa
Moose Pass,AK,Alaska
Nesika Beach,OR,Oregon
Newdale,ID,Idaho
Vineland,CO,Colorado
Lincoln,MI,Michigan
Hume,MO,Missouri
Lester,WV,West Virginia
Frankford,MO,Missouri
Waco,NC,North Carolina
Lower Kalskag,AK,Alaska
Dutton,AL,Alabama
Latexo,TX,Texas
West Stewartstown,NH,New Hampshire
Brainard,NE,Nebraska
Pueblitos,NM,New Mexico
The Highlands,KS,Kansas
Singer,LA,Louisiana
Tira,TX,Texas
Deep Water,WV,West Virginia
Watts,OK,Oklahoma
Druid Hills,KY,Kentucky
City of Creede,CO,Colorado
Farber,MO,Missouri
Vernon Center,MN,Minnesota
Kenney,IL,Illinois
Alma,CO,Colorado
Hop Bottom,PA,Pennsylvania
Sawyer,OK,Oklahoma
Parker's Crossroads,TN,Tennessee
Hood,CA,California
Wheeler,IN,Indiana
Diamondhead Lake,IA,Iowa
Burns,WY,Wyoming
Petersburg,NE,Nebraska
Taloga,OK,Oklahoma
Cross Timber,TX,Texas
Bowie,AZ,Arizona
Lakeland Shores,MN,Minnesota
Dunlo,PA,Pennsylvania
Winslow,IL,Illinois
Accident,MD,Maryland
Mooresboro,NC,North Carolina
Nord,CA,California
Cedar Hill,TN,Tennessee
Idaville,OR,Oregon
Jane,MO,Missouri
Arlington,IN,Indiana
Higgston,GA,Georgia
Handley,WV,West Virginia
Superior,WY,Wyoming
Artois,CA,California
Salem,NM,New Mexico
St. Thomas,ND,North Dakota
Kelleys Island,OH,Ohio
Hillsdale,KS,Kansas
Little York,IL,Illinois
McCausland,IA,Iowa
Irwin,IA,Iowa
Rives,TN,Tennessee
Chester,TX,Texas
Clyde Park,MT,Montana
Manzano Springs,NM,New Mexico
Walker Lake,NV,Nevada
Fleischmanns,NY,New York
Hiwassee,VA,Virginia
Campbell Hill,IL,Illinois
Fillmore,IL,Illinois
Liberty,OK,Oklahoma
Mitiwanga,OH,Ohio
Risco,MO,Missouri
Cazenovia,WI,Wisconsin
Sanborn,MN,Minnesota
Blackwell,TX,Texas
Hamilton,WA,Washington
Hackensack,MN,Minnesota
Richland Springs,TX,Texas
Mingo,IA,Iowa
Townville,PA,Pennsylvania
Peterson,IA,Iowa
Rushville,OH,Ohio
Arpin,WI,Wisconsin
Kempton,IN,Indiana
Villanueva,NM,New Mexico
Arcadia,KS,Kansas
Four Bears Village,ND,North Dakota
Prague,NE,Nebraska
Hollister,ID,Idaho
Norway,SC,South Carolina
Penn Lake Park,PA,Pennsylvania
Sportsmen Acres,OK,Oklahoma
Bristol,SD,South Dakota
Longton,KS,Kansas
Centennial,WY,Wyoming
Lodge Pole,MT,Montana
Rienzi,MS,Mississippi
Lore City,OH,Ohio
Lisbon,IL,Illinois
New Athens,OH,Ohio
Maitland,MO,Missouri
Juliustown,NJ,New Jersey
Atalissa,IA,Iowa
Bath,IL,Illinois
Midland,OH,Ohio
Imperial,TX,Texas
La Feria North,TX,Texas
Cumberland City,TN,Tennessee
Flat Rock,IL,Illinois
Eureka,TX,Texas
New Douglas,IL,Illinois
Sherwood,MI,Michigan
Finlayson,MN,Minnesota
Avant,OK,Oklahoma
Marshall,OK,Oklahoma
Port Clinton,PA,Pennsylvania
Hartsburg,IL,Illinois
Rochester,TX,Texas
Barton Hills,MI,Michigan
Reed Point,MT,Montana
Lake Angelus,MI,Michigan
Manila,UT,Utah
Rensselaer Falls,NY,New York
Jacumba,CA,California
Plumwood,OH,Ohio
Cold Brook,NY,New York
Oxbow,ND,North Dakota
Dakota,MN,Minnesota
Prattsville,AR,Arkansas
Oretta,LA,Louisiana
Poynor,TX,Texas
Gracemont,OK,Oklahoma
Hartland,MN,Minnesota
Flemington,WV,West Virginia
Elco,PA,Pennsylvania
San Carlos II,TX,Texas
Hadar,NE,Nebraska
Pukwana,SD,South Dakota
Polk,NE,Nebraska
Deseret,UT,Utah
Bailey,TX,Texas
Grahamtown,MD,Maryland
Arcadia,NE,Nebraska
Lynnville,TN,Tennessee
Endicott,WA,Washington
Brule,NE,Nebraska
Warren City,TX,Texas
Bronson,KS,Kansas
Bliss,ID,Idaho
Prescott,WA,Washington
Kendrick,ID,Idaho
Youngstown,PA,Pennsylvania
Greenleaf,KS,Kansas
Dannebrog,NE,Nebraska
East Lynne,MO,Missouri
Grimes,CA,California
Keams Canyon,AZ,Arizona
Auburn,IA,Iowa
Ghent,KY,Kentucky
Crows Landing,CA,California
Belfry,MT,Montana
Kampsville,IL,Illinois
Ruma,IL,Illinois
Rutland,IL,Illinois
Sandy Creek,NC,North Carolina
Clifton,ID,Idaho
Plato,MN,Minnesota
Weott,CA,California
Granville,IA,Iowa
Coalmont,IN,Indiana
Belmont,LA,Louisiana
Wallaceton,PA,Pennsylvania
Hysham,MT,Montana
Wilmot,OH,Ohio
Beaver Creek,MD,Maryland
Boston,PA,Pennsylvania
Empire,CO,Colorado
Middletown,IL,Illinois
Montrose,AR,Arkansas
Kensington,MN,Minnesota
Alma,IL,Illinois
Disney,OK,Oklahoma
Keachi,LA,Louisiana
Nordheim,TX,Texas
Goose Creek,KY,Kentucky
Starks,LA,Louisiana
Joppa,IL,Illinois
Tupelo,OK,Oklahoma
Butte,NE,Nebraska
Freedom Plains,NY,New York
Kitzmiller,MD,Maryland
Dupont,OH,Ohio
Gerton,NC,North Carolina
Richville,NY,New York
Clay Center,OH,Ohio
Cook,NE,Nebraska
Velarde,NM,New Mexico
Loraine,IL,Illinois
Southampton Meadows,VA,Virginia
Lester,IA,Iowa
Saginaw,MO,Missouri
Steamboat Rock,IA,Iowa
Butlertown,MD,Maryland
San Carlos I,TX,Texas
Pisinemo,AZ,Arizona
Gans,OK,Oklahoma
Arlington,KY,Kentucky
Vicco,KY,Kentucky
Cove Neck,NY,New York
Campbell,NE,Nebraska
Salisbury Mills,NY,New York
Middle River,MN,Minnesota
Mercer,MO,Missouri
McClure,IL,Illinois
Northport,WA,Washington
Canalou,MO,Missouri
Blevins,AR,Arkansas
New Falcon,TX,Texas
Goldston,NC,North Carolina
Farley,MO,Missouri
East Side,PA,Pennsylvania
Indian Wells,AZ,Arizona
Good Hope,GA,Georgia
Kelley,IA,Iowa
Lowry,MN,Minnesota
Donaldson,AR,Arkansas
Cedar Rock,NC,North Carolina
Gary City,TX,Texas
Eagleville,MO,Missouri
Springdale,WA,Washington
Dodson,LA,Louisiana
Ray,AL,Alabama
Poy Sippi,WI,Wisconsin
Skyline,MN,Minnesota
Ovid,CO,Colorado
Tennyson,IN,Indiana
Herndon,PA,Pennsylvania
Winter,WI,Wisconsin
Yaak,MT,Montana
Richfield,CA,California
Soldier Creek,SD,South Dakota
Sunbury,NC,North Carolina
Juda,WI,Wisconsin
Delaware Park,NJ,New Jersey
Mapleville,MD,Maryland
McCord Bend,MO,Missouri
Burnt Ranch,CA,California
Gatesville,NC,North Carolina
Hoskins,NE,Nebraska
Uniopolis,OH,Ohio
Reynolds,ND,North Dakota
Hosston,LA,Louisiana
Hollandale,MN,Minnesota
Amargosa,TX,Texas
Lac La Belle,WI,Wisconsin
Weogufka,AL,Alabama
Moscow,KS,Kansas
Everton,MO,Missouri
Speculator,NY,New York
Elizabethtown,OH,Ohio
Hanalei,HI,Hawaii
Roberts,MT,Montana
Stapleton,NE,Nebraska
Damon,TX,Texas
Phillips,NE,Nebraska
North Cleveland,TX,Texas
Quechee,VT,Vermont
Hillcrest Heights,FL,Florida
Millerton,PA,Pennsylvania
Garland,TN,Tennessee
Goldfield,NV,Nevada
Loganville,WI,Wisconsin
Magnetic Springs,OH,Ohio
Wheatley,AR,Arkansas
Dungannon,VA,Virginia
Short,OK,Oklahoma
Breathedsville,MD,Maryland
Kellerton,IA,Iowa
Glenmont,OH,Ohio
Newsoms,VA,Virginia
Woodland,IL,Illinois
Doylestown,WI,Wisconsin
Bradfordsville,KY,Kentucky
Edwardsport,IN,Indiana
Michiana Shores,IN,Indiana
Potsdam,OH,Ohio
Rhodes,IA,Iowa
Pymatuning South,PA,Pennsylvania
Bombay Beach,CA,California
Nakaibito,NM,New Mexico
Boyne Falls,MI,Michigan
Pillow,PA,Pennsylvania
Nehalem,OR,Oregon
Lower Elochoman,WA,Washington
Grand View-on-Hudson,NY,New York
Rockholds,KY,Kentucky
Hedgesville,WV,West Virginia
Copeland,KS,Kansas
Missouri City,MO,Missouri
Ewing,IL,Illinois
Rattan,OK,Oklahoma
Spring Mill,KY,Kentucky
Paint Rock,TX,Texas
Westport,OK,Oklahoma
Hindsboro,IL,Illinois
South Komelik,AZ,Arizona
Seatonville,IL,Illinois
Haworth,OK,Oklahoma
Preston-Potter Hollow,NY,New York
Eau Claire,PA,Pennsylvania
Vesta,MN,Minnesota
Grier City,PA,Pennsylvania
Loma Linda East,TX,Texas
Greeley,KS,Kansas
Ramer,TN,Tennessee
Sandy Hollow-Escondidas,TX,Texas
Wilton,MN,Minnesota
North Light Plant,NM,New Mexico
Tunnelton,WV,West Virginia
Martinsburg,MO,Missouri
Carolina,AL,Alabama
Maxwell,NE,Nebraska
Carthage,AR,Arkansas
Natoma,KS,Kansas
Mine La Motte,MO,Missouri
Butler,OK,Oklahoma
Suissevale,NH,New Hampshire
Hanna,IN,Indiana
Beclabito,NM,New Mexico
Friendship,MD,Maryland
Wakonda,SD,South Dakota
Nerstrand,MN,Minnesota
Little Mountain,SC,South Carolina
Nadine,NM,New Mexico
Daisytown,PA,Pennsylvania
Templeton,PA,Pennsylvania
Goldsmith,TX,Texas
Prichard,WV,West Virginia
Durbin,WV,West Virginia
Clinchco,VA,Virginia
Olmsted,IL,Illinois
Coffee City,TX,Texas
Mays Lick,KY,Kentucky
Pitts,GA,Georgia
Glendale,SC,South Carolina
Sutcliffe,NV,Nevada
Fire Island,NY,New York
Parrottsville,TN,Tennessee
Liscomb,IA,Iowa
Callao,MO,Missouri
Cameron,OK,Oklahoma
Oakdale,WI,Wisconsin
Oakdale,NE,Nebraska
Lupton,MI,Michigan
Franklin,PA,Pennsylvania
Abeytas,NM,New Mexico
Witmer,PA,Pennsylvania
Casar,NC,North Carolina
Brocton,IL,Illinois
Turkey,NC,North Carolina
North Loup,NE,Nebraska
Goofy Ridge,IL,Illinois
Clifton,VA,Virginia
Oswego,SC,South Carolina
Elk City,KS,Kansas
Orwin,PA,Pennsylvania
Halfway,OR,Oregon
Glenvil,NE,Nebraska
Americus,IN,Indiana
San Miguel,AZ,Arizona
Sierra Brooks,CA,California
Silex,MO,Missouri
Potter,NE,Nebraska
Quimby,IA,Iowa
Bazine,KS,Kansas
Bloomfield,CA,California
Brewster,KS,Kansas
Chaseburg,WI,Wisconsin
Benton Ridge,OH,Ohio
Lebanon,OK,Oklahoma
Lost Bridge Village,AR,Arkansas
Burton,TX,Texas
Chickasaw,OH,Ohio
Post Lake,WI,Wisconsin
Tescott,KS,Kansas
West Okoboji,IA,Iowa
Woodstock,OH,Ohio
Parker,ID,Idaho
Kapalua,HI,Hawaii
Goodyear Village,AZ,Arizona
Norwood,LA,Louisiana
Caryville,FL,Florida
Nazareth,TX,Texas
Freedom,OK,Oklahoma
Progreso Lakes,TX,Texas
Waverly,KY,Kentucky
Plummer,MN,Minnesota
Medina,ND,North Dakota
Odell,NE,Nebraska
Ridgeway,SC,South Carolina
Carbon Hill,OH,Ohio
La Sal,UT,Utah
Whites Landing,OH,Ohio
Tarlton,OH,Ohio
Cuba,AL,Alabama
Eutawville,SC,South Carolina
Vredenburgh,AL,Alabama
Bosworth,MO,Missouri
Bode,IA,Iowa
Madrid,AL,Alabama
Bertram,IA,Iowa
Lockridge,IA,Iowa
Kinloch,MO,Missouri
Iglesia Antigua,TX,Texas
Tilden,TX,Texas
Copake Falls,NY,New York
Bowler,WI,Wisconsin
Clark,MO,Missouri
Graham,GA,Georgia
Switz City,IN,Indiana
Hedley,TX,Texas
Ingalls,KS,Kansas
Lytton,IA,Iowa
Red Rock,OK,Oklahoma
Summit,SD,South Dakota
Roscoe,SD,South Dakota
Omer,MI,Michigan
Westside,IA,Iowa
Bedford,WY,Wyoming
Iron City,GA,Georgia
Magnolia,DE,Delaware
Opdyke,IL,Illinois
Conception,MO,Missouri
Alderson,OK,Oklahoma
Natural Bridge,NY,New York
Creekside,PA,Pennsylvania
Foster Center,RI,Rhode Island
Snyder,NE,Nebraska
Pulaski,IA,Iowa
Dexter,KY,Kentucky
Snow Lake Shores,MS,Mississippi
Scotia,NE,Nebraska
Somerville,IN,Indiana
Rachel,WV,West Virginia
Meadow Grove,NE,Nebraska
Victoria,IL,Illinois
Keswick,CA,California
Colony,AL,Alabama
Evergreen,LA,Louisiana
Morristown,OH,Ohio
Davidson,OK,Oklahoma
Lyon,MS,Mississippi
Annona,TX,Texas
Long Pine,NE,Nebraska
Finger,TN,Tennessee
Meridian,NY,New York
Smithland,KY,Kentucky
Silver City,MS,Mississippi
Point Reyes Station,CA,California
Cherokee Pass,MO,Missouri
Tetonia,ID,Idaho
Charlton,MD,Maryland
Persia,IA,Iowa
Hall Summit,LA,Louisiana
Plumville,PA,Pennsylvania
Nashua,MT,Montana
Ridgeway,IA,Iowa
Marble Rock,IA,Iowa
Colburn,IN,Indiana
Schlater,MS,Mississippi
Chapman,NE,Nebraska
Belleville,NY,New York
Millport,NY,New York
Hager City,WI,Wisconsin
Centertown,MO,Missouri
Easton,IL,Illinois
Pleasure Bend,LA,Louisiana
Oak City,NC,North Carolina
Wagon Mound,NM,New Mexico
Old Monroe,MO,Missouri
Lindcove,CA,California
Sims,NC,North Carolina
Yankee Hill,NE,Nebraska
East Cape Girardeau,IL,Illinois
Rembert,SC,South Carolina
Newry,PA,Pennsylvania
Spartansburg,PA,Pennsylvania
Bagley,IA,Iowa
Applewold,PA,Pennsylvania
Coalton,IL,Illinois
Piffard,NY,New York
Harrisburg,MO,Missouri
Charlo,MT,Montana
Maplewood Park,OH,Ohio
Powers Lake,ND,North Dakota
Nichols,WI,Wisconsin
Stonefort,IL,Illinois
Blakesburg,IA,Iowa
Custer,MI,Michigan
Garner,AR,Arkansas
Jansen,CO,Colorado
Willisburg,KY,Kentucky
Rentz,GA,Georgia
Alpena,SD,South Dakota
Davis,NC,North Carolina
Granada,MN,Minnesota
Ross,TX,Texas
Manns Choice,PA,Pennsylvania
Lumber City,PA,Pennsylvania
Seminary,MS,Mississippi
Enon Valley,PA,Pennsylvania
Pine Ridge,AL,Alabama
Jugtown,MD,Maryland
Encinal,NM,New Mexico
Larwill,IN,Indiana
Pajaro Dunes,CA,California
Clayville,RI,Rhode Island
Cecil,GA,Georgia
Wyatt,MO,Missouri
Rockland,ID,Idaho
Hodges,AL,Alabama
Dunfermline,IL,Illinois
Carytown,MO,Missouri
Davenport,NE,Nebraska
Deferiet,NY,New York
Loma Vista,TX,Texas
New Trenton,IN,Indiana
Compton,IL,Illinois
Rock City,IL,Illinois
Monson,CA,California
Malone,TX,Texas
Callaghan,VA,Virginia
Oaks,OK,Oklahoma
Potlicker Flats,PA,Pennsylvania
Tynan,TX,Texas
Lancaster,KS,Kansas
Delta,AL,Alabama
Red Cliff,CO,Colorado
Cranfills Gap,TX,Texas
Rewey,WI,Wisconsin
Payne Gap,KY,Kentucky
Canby,CA,California
Vandalia,MI,Michigan
Poyen,AR,Arkansas
Ellenton,GA,Georgia
Rayville,MO,Missouri
Broeck Pointe,KY,Kentucky
Osgood,OH,Ohio
Albright,WV,West Virginia
Kylertown,PA,Pennsylvania
Harpers Ferry,WV,West Virginia
Monroe,NE,Nebraska
Eugenio Saenz,TX,Texas
Kingston Mines,IL,Illinois
Bear Dance,MT,Montana
Rader Creek,MT,Montana
Perry,AR,Arkansas
Vergennes,IL,Illinois
Markleysburg,PA,Pennsylvania
Hendrum,MN,Minnesota
Westwood,MO,Missouri
Lawrence,NE,Nebraska
Shiloh,AL,Alabama
Pollocksville,NC,North Carolina
Neilton,WA,Washington
Merino,CO,Colorado
Westville,FL,Florida
Grand Beach,MI,Michigan
Seltzer,PA,Pennsylvania
Fruithurst,AL,Alabama
Prairie Home,MO,Missouri
Whatley,AL,Alabama
Dixie,WV,West Virginia
Cave-In-Rock,IL,Illinois
Beaver Creek,MN,Minnesota
Ephraim,WI,Wisconsin
Sherrodsville,OH,Ohio
Almira,WA,Washington
Waukeenah,FL,Florida
Rushville,MO,Missouri
Strawberry,AR,Arkansas
West Harrison,IN,Indiana
Boligee,AL,Alabama
River Bottom,OK,Oklahoma
Kimballton,IA,Iowa
Colome,SD,South Dakota
Empire,OH,Ohio
Railroad,PA,Pennsylvania
Ebro,FL,Florida
Lenapah,OK,Oklahoma
Hawkins,WI,Wisconsin
Trenton,NC,North Carolina
New Hampshire,OH,Ohio
Finesville,NJ,New Jersey
De Soto,WI,Wisconsin
Cairo,MO,Missouri
Gonvick,MN,Minnesota
West Peavine,OK,Oklahoma
Rowesville,SC,South Carolina
Lakota,IA,Iowa
Bowlus,MN,Minnesota
Airport Road Addition,TX,Texas
Luana,IA,Iowa
Yankee Hill,CA,California
Covington,TX,Texas
Tehuacana,TX,Texas
Manderson-White Horse Creek,SD,South Dakota
East Laurinburg,NC,North Carolina
Freeman Spur,IL,Illinois
Riverton,IA,Iowa
Wedgewood,MI,Michigan
Sautee-Nacoochee,GA,Georgia
Casstown,OH,Ohio
Talala,OK,Oklahoma
Harcourt,IA,Iowa
Buckingham,IL,Illinois
Pacific Beach,WA,Washington
Simms,OK,Oklahoma
Dorrington,CA,California
Waiohinu,HI,Hawaii
Biggsville,IL,Illinois
Lacassine,LA,Louisiana
Kaycee,WY,Wyoming
Dalton,NE,Nebraska
Damascus,OH,Ohio
Burlington,MI,Michigan
Hartleton,PA,Pennsylvania
La Carla,TX,Texas
Cuylerville,NY,New York
Anthoston,KY,Kentucky
Gordonville,AL,Alabama
Quantico,MD,Maryland
Beatrice,AL,Alabama
Goodnews Bay,AK,Alaska
Hickory,KY,Kentucky
Climax Springs,MO,Missouri
Coleman,OK,Oklahoma
Nicut,OK,Oklahoma
Staples,TX,Texas
Royal,IL,Illinois
Saline,LA,Louisiana
Siloam,GA,Georgia
Keyes,OK,Oklahoma
Altamont,UT,Utah
Reserve,NM,New Mexico
Hanley Falls,MN,Minnesota
Holland,IA,Iowa
Sparta,KY,Kentucky
Lake George,MN,Minnesota
Leach,OK,Oklahoma
Laketown,UT,Utah
Le Raysville,PA,Pennsylvania
Oakford,IL,Illinois
Armstrong,MO,Missouri
Buckman,MN,Minnesota
Malverne Park Oaks,NY,New York
Chula Vista,TX,Texas
